job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type,error_category,pass_number,run_id,video_id
DRndUm2Egke-1.mp4_podcast,orbmasterstrike,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\therealbradlea\DRndUm2Egke-1.mp4,"When @dakotalohan sat down with @therealbradlea for his podcast, the conversation took an unexpected turn into territory most people dismiss as conspiracy theory. The Illuminati question isn't one Brad's guest took lightly—and the story that followed might make skeptics think twice. This clip is just a glimpse of where the full conversation went. 

🎧 Full episode available now on YouTube

#podcast #podcasting #podcastclips #illuminati #conspiracy #conspiracytiktok #conspiracytheory #deepstate #truth #truthseeker #awareness #wakeup #podcastersofinstagram #podcasters #interview",success,4,2025-12-23T13:29:46.924252,2025-12-23T13:34:43.976478,,0,3,,,,,,
DKQCM9Pv9n7-1.mp4_podcast,kingmakerpulse,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\russellbrand\DKQCM9Pv9n7-1.mp4,"The contrast is staggering. MSNBC's coverage then versus their admission now exposes exactly what @russellbrand has been pointing out — this man's cognitive decline was undeniable, yet the narrative was carefully controlled. Who was actually calling the shots? The answer should concern everyone.

#MSNBC #CognitiveDecline #MediaBias #MainstreamMedia #PoliticalDeception #Russell #RussellBrand #TruthMatters #WakeUp #QuestionEverything #MediaManipulation #Politics #Accountability",success,1,2025-12-23T13:30:17.733640,2025-12-23T13:37:52.392762,,0,3,,,,,,
DMwMbG5JVF3-1.mp4_podcast,itsunpluggedlife,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\theadamcarollashow\DMwMbG5JVF3-1.mp4,"When @dustin_ybarra sits down with @adamcarolla, every plate becomes fair game and nobody's meal is getting eaten in peace 😂

via @theadamcarollashow

#AdamCarolla #DustinYbarra #Comedy #Podcast #FoodThief #Funny #ComedyClips #PodcastClips",success,0,2025-12-23T13:32:30.920463,2025-12-23T13:35:46.502248,,0,3,,,,,,
DRkUhXDkorJ-2.mp4_podcast,ironwillascendant,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\officialbenshapiro\DRkUhXDkorJ-2.mp4,"The way @officialbenshapiro dismantles their entire argument without breaking a sweat 💀 Socialists really thought they had a point here until this happened

#benshapiro #politics #debate #socialist #socialism #conservative #political #debate #usa #america #republican #facts #logic",success,3,2025-12-23T13:33:53.212957,2025-12-23T13:37:20.104362,,0,3,,,,,,
DRxmX96kX5N-2.mp4_podcast,inreallifemaxx,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\alexjones.tv\DRxmX96kX5N-2.mp4,"Alex Jones breaks down Trump's potential move to eliminate income tax in this December analysis 🎙️ @alexjones.tv delivers the details on what could be a game-changing economic shift

#infowars #trumpwon #maganews",success,4,2025-12-23T13:34:54.029341,2025-12-23T13:37:30.124953,,0,3,,,,,,
C8w3ROzRd4h-1.mp4_podcast,empirestrongofmind,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\simonsinek\C8w3ROzRd4h-1.mp4,"The best leaders treat their teams the way great parents treat their children—constantly growing themselves while ensuring everyone around them grows too. @simonsinek breaks down this powerful leadership parallel.

📍 Parker Seminars Las Vegas, February 2024

#leadership #leadershipdevelopment #simonsinek #leaders #leadershiplessons #leadershipskills #leadershiptips #parenthood #parenting #growth #personalgrowth #motivation #motivational #inspiration #inspirational #mindset",success,0,2025-12-23T13:35:56.564825,2025-12-23T13:39:16.514955,,0,3,,,,,,
DOozplJjgM_-1.mp4_podcast,crimsonlegionshort,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\drmikeclips\DOozplJjgM_-1.mp4,"The Goldilocks principle applies to your joints too, according to @drmikeclips—finding that sweet spot between too little and too much stress is what separates the resilient from the injured.

His breakdown: insufficient stress leaves you weak, excessive stress gets you hurt, but the right amount builds bulletproof joints.

Want the complete roadmap? Drop INJURY1 below for the Injury Prevention Made Simple eBook ⬇️

Inside you'll discover:
💪 The 7 fundamentals of safe lifting
💪 How to optimize warm-ups, load, and volume
💪 Strategies to reduce fatigue & train smarter
💪 Pain signals that mean STOP
💪 Common training mistakes to avoid
💪 The comeback protocol post-injury

Train hard, train smart & grab your guide today! 💯

#injuryprevention #strengthtraining #mobility #trainsmart #fitnesstips #workouttips #gymtips #liftingtips #safetraining #smarttraining",success,3,2025-12-23T13:38:41.981786,2025-12-23T13:48:09.254417,,1,3,2025-12-23T13:43:31.929209,,,,,
DHq8QA6vobX-1.mp4_podcast,bentzenithruler,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\timferriss\DHq8QA6vobX-1.mp4,"What separates the truly immortal from everyone else? According to Richard Taylor of @wetaworkshop, it's the ones who create and teach—passing knowledge forward so the next generation can carry it further.

The craft itself doesn't matter. Just start building. Start teaching. Leave something behind.

@timferriss dives deep into this philosophy in his full interview with Taylor—available now on Apple Podcasts, Spotify, YouTube, and everywhere you listen.

#TimFerriss #RichardTaylor #WetaWorkshop #CreativeProcess #Legacy #Teaching #Creativity #PodcastClips #Immortality #Knowledge #NextGeneration #MakeSomething #Artists #Craftsmen #Wisdom",success,4,2025-12-23T13:38:43.056164,2025-12-23T13:41:26.322723,,1,3,2025-12-23T13:43:31.984367,,,,,
C3IzPPhPC4Y-1.mp4_podcast,tjmexicosfinest,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\theovon\C3IzPPhPC4Y-1.mp4,"@theovon proves that even the smallest gestures can create real change in someone's day 🙏

#makingadifference #kindness #positivevibes #gooddeeds #compassion #humanity #helpingothers #inspiration #spreadlove #bekind",success,1,2025-12-23T13:38:02.448785,2025-12-23T13:45:48.814567,,0,3,,,,,,
DNWF4jdPCe7-2.mp4_podcast,rustywatermeal,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\joeroganexperience\DNWF4jdPCe7-2.mp4,"When three MMA powerhouses walk into the studio, you know the fight talk is about to hit different. @joeroganexperience brings together John Rallo @bmoremma (Shogun Fights founder & Ground Control MMA Academy owner/head coach), Matt Serra @mattserrabjj (UFC Unfiltered podcast host with Jim Norton, plus Serra BJJ owner/lead instructor), and Din Thomas (MMA analyst, actor & FightCourt host) for an absolute masterclass in combat sports conversation on JRE MMA Show 169.

#JRE #JoeRogan #JoeRoganExperience #JREMMShow #MMA #MixedMartialArts #UFC #BJJ #BrazilianJiuJitsu #Podcast #MMANews #CombatSports #Grappling #Fighting #JiuJitsu #UFCUnfiltered #MattSerra #DinThomas #JohnRallo #ShogunFights #FightCourt",success,0,2025-12-23T13:39:26.567592,2025-12-23T13:44:04.733124,,0,3,,,,,,
DI1lHNAP4iN-1.mp4_podcast,RoughConcreteShifter,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\teamcocopodcasts\DI1lHNAP4iN-1.mp4,"Larry David declares himself the new sheriff in this classic moment from @teamcocopodcasts. When Larry decides to lay down the law, you know it's going to be anything but conventional. #LarryDavid #CONAF",success,4,2025-12-23T13:41:36.363857,2025-12-23T13:45:45.699732,,0,3,,,,,,
DAEnlw6Ji-Y-2.mp4_podcast,reddyplayerwonton,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\theovon\DAEnlw6Ji-Y-2.mp4,"@theovon checking in with the crew like a true one 💯

#theovon #theo #theovonpodcast #podcast #podcasting #podcastclips #comedy #comedian #standup #standupcomedy #funny #funnyvideos #viral",success,2,2025-12-23T13:41:55.005639,2025-12-23T13:46:24.754362,,0,3,,,,,,
DRuxOIQidlr-1.mp4_podcast,lucysplainyoself,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\shawnryanshow\DRuxOIQidlr-1.mp4,"When a Navy SEAL joins Miami PD's drone unit, you know the story's going to be wild. 😂

The founder of Skydio, Adam Bry, shares this one with @shawnryanshow – full episode drops at 12:30PM CST.

#drone #tech #technology #interesting #engineering #police #shawnryanshow #podcast",success,0,2025-12-23T13:44:14.786533,2025-12-23T13:48:34.168813,,0,3,,,,,,
DQzUHrODr_j-1.mp4_podcast,LoomedTwillHook,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\chriswillx\DQzUHrODr_j-1.mp4,"A conversation that sparked massive debate: Louise Perry and Bonnie Blue sit down with @chriswillx to discuss the most controversial questions around modern sex work. Where do we draw the line between empowerment and exploitation? This exchange got the internet talking.

#BonnieBlue #LouisePerry #SexWork #ModernDating #Controversy #PodcastClips #ChrisWilliamson #SocialDebate #Feminism #InternetDebate #ViralMoment #DeepTalk",success,4,2025-12-23T13:49:02.159096,2025-12-23T13:51:16.080970,,2,3,2025-12-23T13:53:52.120478,,,,,
Cvr9WLMgyFT-1.mp4_podcast,LockedVaultDuster,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\edmylett\Cvr9WLMgyFT-1.mp4,"Google's former innovation chief just dropped a reality check that changes everything about AI's role in our future.

@edmylett sits down with MO GAWDAT, ex-Chief Business Officer of GOOGLE X, for a conversation that cuts through the noise and reveals what insiders actually know about artificial intelligence.

Mo helped build the tech that's reshaping civilization. Now he's a three-time bestselling author and hosts the #1 mental health podcast SLO MO—and he's pulling back the curtain on what most people are getting wrong.

This conversation tackles the real questions:
- What those working closest to AI development are actually worried about
- The immediate threats versus long-term consequences
- AI-generated relationships between humans and machines
- Which jobs and careers are most vulnerable
- Whether machines can learn ethics or experience emotions
- Why this is humanity's new OPPENHEIMER MOMENT
- Practical steps for using AI to benefit humanity instead of harming it

No hype. No conspiracy theories. Just raw truth from someone who's been inside the room where AI decisions are made.

Ed captures insights that will shift how you think about technology's trajectory and your place in what's coming next.

LINK IN BIO TO WATCH/LISTEN NOW!

#AI #ArtificialIntelligence #MoGawdat #GoogleX #Technology #Future #Innovation #Podcast #AIEthics #MachineLearning #TechIndustry #Leadership #PersonalDevelopment #MaxOut",success,0,2025-12-23T16:44:06.776741,2025-12-23T16:48:10.134410,,0,3,2025-12-23T13:55:44.210525,,,,,
DML7tisydsy-2.mp4_podcast,HollowedBoneVessels,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\greatness\DML7tisydsy-2.mp4,"The difference between those who accumulate wealth and those who don't? Understanding that fortune doesn't happen overnight—it's constructed piece by piece, phase by phase 💫

Want the full breakdown? Drop a ""YES"" below for the complete episode 💛

Time to check in: is your energy focused on designing what's ahead, or replaying what's behind? Share your thoughts 👇

Via @greatness

#money #financetips #wealthmindset",success,2,2025-12-23T13:46:34.793158,2025-12-23T13:51:39.707586,,0,3,,,,,,
DRQrcBCEhBn-2.mp4_podcast,FrozenGearSmoker,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\hormozi\DRQrcBCEhBn-2.mp4,"A business only grows when the math adds up, and @hormozi breaks it down to two numbers that matter most: how much a customer is worth over time (LTV) versus what you're paying to get them in the door (CAC). Master this ratio and scaling becomes a formula, not a gamble.

#businessgrowth #entrepreneurship #ltv #cac #customeracquisition #businessmetrics #scaleup #businessstrategy #entrepreneurmindset #businesstips #growthhacks #startuplife",success,3,2025-12-23T13:48:19.306112,2025-12-23T13:52:02.043146,,0,3,,,,,,
DRfpl_vEUYL-1.mp4_podcast,filbertthesmasher,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\megynkellyshow\DRfpl_vEUYL-1.mp4,"Joy Reid and other podcasters crossed a major line with their comments about Erika Kirk, and @megynkellyshow isn't holding back her disgust: ""F*cking awful."" The full breakdown is available now on YouTube.com/MegynKelly.

#megynkellyshow",success,0,2025-12-23T13:48:44.222245,2025-12-23T13:52:48.535818,,0,3,,,,,,
DL41CvvBJ-i-1.mp4_podcast,FallenBarkSwitch,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\ultimatehumanpod\DL41CvvBJ-i-1.mp4,"The human body wasn't designed to process 30 pounds of industrial seed oils annually — yet that's exactly what's happening to millions of Americans right now. @ultimatehumanpod breaks down how these manufactured fats infiltrate your cell membranes, migrate into brain tissue, and wreak havoc on everything from your skin to your mitochondria. The damage? Hormonal chaos, chronic inflammation, relentless brain fog, and a metabolism that can't keep up. This isn't about cutting calories — it's about understanding what's actually destroying your body at a cellular level.

💬 Comment ""SEED OILS"" for the full episode in your DMs!

#seedoils #metabolichealth #mitochondria #guthealth #antiinflammatory #hormonalhealth #brainfog #healthylifestyle #nutritionscience #wellness",success,1,2025-12-23T16:45:06.204152,2025-12-23T16:48:34.362913,,0,3,2025-12-23T14:02:16.409282,,,,,
DMajQZXRvpy-1.mp4_podcast,EmptyFuelMatrix,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\badfriendspod\DMajQZXRvpy-1.mp4,"Bobby's airport screenings never disappoint 🛃 According to @badfriendspod, TSA has a recurring discovery situation with his luggage 🍆🤖

#badfriends #badfriendspod #bobbylee #andrewsantino #podcast #comedy #standup #funny #comedian #comedypodcast #podcastclips",success,2,2025-12-23T13:51:49.761729,2025-12-23T13:56:03.386420,,0,3,,,,,,
