job_id,account,video_path,caption,status,worker_id,claimed_at,completed_at,error,attempts,max_attempts,retry_at,error_type,error_category,pass_number,platform
DBJ-g3PyNaj-2.mp4_podcast,micmindvault,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\foundmyfitness\DBJ-g3PyNaj-2.mp4,"Your heart's flexibility is under attack—and elevated blood sugar is the culprit. @foundmyfitness breaks down how poor glucose regulation triggers a cascade that literally stiffens cardiac tissue through AGE formation. These advanced glycation end products don't just damage DNA and increase cancer risk; they cross-link collagen and elastin in the heart and blood vessels, reducing flexibility and driving up blood pressure. The result? Accelerated cardiovascular aging that compromises your heart's ability to meet daily demands. She outlines actionable solutions including vigorous exercise, sleep optimization, and meal timing strategies in episode 96—now streaming on YouTube, Spotify, and Apple Podcasts.

#metabolichealth #hearthealth",success,2,2025-12-15T15:07:04.976033,2025-12-15T15:11:11.985330,,0,3,,,,,instagram
DQw3WTFj4JW-1.mp4_podcast,castcoremedia,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\lewishowes\DQw3WTFj4JW-1.mp4,"Looking at emotional intelligence all wrong? @marc.brackett just flipped the script – forget being right, start being curious 💛

Lewis Howes (@lewishowes) shares this game-changing perspective that'll transform how you connect with others.

Drop a ""YES"" below for the full episode 💫

#emotionalintelligence #personalgrowth #mindsetshift #selfawareness #lewishowes",success,4,2025-12-15T15:07:50.570024,2025-12-15T15:11:41.081160,,0,3,,,,,instagram
DLqYxegBuT7-1.mp4_podcast,bitepodmedia,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\joeroganexperience\DLqYxegBuT7-1.mp4,"Dr. Roman Yampolskiy—computer scientist, AI safety researcher, and University of Louisville professor—breaks down the complexities of artificial intelligence with @joeroganexperience in episode 2345. His expertise spans multiple books including ""AI: Unexplained, Unpredictable, Uncontrollable"" and ""Considerations on the AI Endgame"" (co-authored with Soenke Ziesche). This conversation explores territory few dare to examine.

#JoeRogan #JRE #JoeRoganPodcast #JoeRoganExperience #Podcast #AIResearch #ArtificialIntelligence #AISafety #Technology #ComputerScience #UniversityOfLouisville #AI #MachineLearning #FutureOfAI",success,3,2025-12-15T19:05:54.188510,2025-12-15T19:11:24.858282,,0,3,,,,,instagram
DGllwO-vSw--2.mp4_podcast,bitecastclips,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\thejrecompanion\DGllwO-vSw--2.mp4,"When Woody Harrelson drops wisdom on JRE Episode 2277, you know it hits different. @thejrecompanion brings you this moment from their conversation that just makes sense.

Woody Harrelson: @woodyharrelson
Joe Rogan: @joerogan

Full episode linked in bio and highlights.

#woodyharrelson #joerogan #jre2277 #thejrecompanion #jre #jrewoodyharrelson #joeroganpodcast #joeroganexperience",success,0,2025-12-15T15:09:50.900325,2025-12-15T15:18:47.552127,,0,3,,,,,instagram
DMa__qaB8Ox-1.mp4_podcast,clipsonairwave,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\charliekirk1776\DMa__qaB8Ox-1.mp4,"The embodiment of every leftist problem in one person, according to @charliekirk1776 🎯

#conservative #politics #liberal #leftist #debate #truth #america #maga #trump #republican #gop #conservatives #rightwing #political #viral #trending",success,3,2025-12-15T15:10:39.644843,2025-12-15T15:16:15.697293,,0,3,,,,,instagram
C-7MKcBNDNh-2.mp4_podcast,archipelago_one,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\simonsinek\C-7MKcBNDNh-2.mp4,"When purpose meets business, society wins. @simonsinek joins Holly Branson on the @virginstartup podcast for a conversation that goes beyond profit margins and growth metrics. Recorded during Virgin StartUp's 10th birthday celebration in London, the @ted Talk icon opens up about what it really means to build with intention. They tackle the tough questions—how do you actually find your purpose? How do founders create lasting impact? And why hope matters now more than ever. This #WorldEntrepreneurshipDay, tune into a discussion that celebrates the entrepreneurs shaping our world for the better. A decade down, and Virgin StartUp is just getting started. Link in @virginstartup's bio. 🎧

#WorldEntrepreneurshipDay #Entrepreneurialspirit #FounderInspiration #StartUpStories #StartupSuccess #VirginStartUp #VirginStartUpCommunity #SimonSinek #HollyBranson #VirginClass #Inspo #BusinessPodcast #PodcastForFounders",success,2,2025-12-15T15:11:22.040213,2025-12-15T15:17:17.261744,,0,3,,,,,instagram
DBY69HjRBPA-1.mp4_podcast,warlordregent,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\hubermanlab\DBY69HjRBPA-1.mp4,"Microplastics are in our bodies, but there's actually something we can do about it. @hubermanlab breaks down the research on how these particles affect human health, from brain tissue to hormone disruption. He covers which everyday items are the biggest culprits—some surprising—and walks through evidence-based tactics to reduce exposure to BPA, BPS, phthalates, and PFAS. The episode also dives into how the body naturally detoxifies and what can support that process. For anyone wondering if the risk is real or overblown, he puts the science in context. Full episode available at hubermanlab.com with timestamps for easy navigation.

#neuroscience #science #ciencia #neuroplasticity #plastics #health #credit #nano #micro #liver #brain #cans #soup",success,4,2025-12-15T15:11:51.147491,2025-12-15T15:16:26.181375,,0,3,,,,,instagram
DFVWiYWuApB-1.mp4_podcast,thequietbaron,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\foundmyfitness\DFVWiYWuApB-1.mp4,"Looking to control blood sugar without adding extra cardio to your routine? @foundmyfitness reveals a game-changing discovery: breaking up 8.5 hours of sitting with brief bodyweight squats every 45 minutes outperforms a traditional 30-minute walk for glucose regulation.

The mechanism? Lactate acts as a signaling molecule that triggers GLUT4 transporters to migrate to cell surfaces, actively clearing glucose from blood into muscle tissue. This metabolic boost persists for 48 hours.

Rhonda breaks down the science of lactate's impact on metabolic health and brain function in her latest conversation with Rich Roll on The Rich Roll Podcast.

Their discussion covers:

• An exercise protocol proven to reverse two decades of cardiac aging
• Evidence-based strategies to reduce microplastic exposure
• How air pollution accelerates Alzheimer's risk

Plus additional insights on optimizing longevity

#metabolichealth #bloodsugar #glucosecontrol #lactate #exercise #longevity #healthspan #brainhealth #microplastics #airpollution #alzheimers #heartdisease #foundmyfitness #rhondapatrick #richroll",success,1,2025-12-15T15:12:45.171566,2025-12-15T15:18:01.357201,,0,3,,,,,instagram
DLIp_PJBF4G-2.mp4_podcast,thefieldsketcher,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\charliekirk1776\DLIp_PJBF4G-2.mp4,"The real GOAT conversation people should be having 🐐💭 @charliekirk1776 makes his case for why the Jordan vs Bryant debate deserves more attention than it gets.

#basketball #nba #michaeljordan #kobebryant #goat #sports #debate #hoops #legend #mamba",success,3,2025-12-15T15:16:25.761276,2025-12-15T15:21:03.891439,,0,3,,,,,instagram
DIl0Xp_Kr-2-2.mp4_podcast,thebaysideduke,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\jockowillink\DIl0Xp_Kr-2-2.mp4,"@jockowillink breaks down the paradox of time management: you'll never control the clock, but you can always stay ahead of it.

The strategy? Ruthless prioritization. Every task must serve your mission's goals. Then execute sequentially—highest priority first, no exceptions.

What separates good leaders from average ones is the ability to see around corners. They anticipate obstacles before they appear and have contingency plans mapped out before problems strike.

#leadership #discipline #timemanagement #priority #execution #planning #leadershipdevelopment #missionfirst #strategy #mindset",success,4,2025-12-15T15:16:36.271335,2025-12-15T15:21:15.633590,,0,3,,,,,instagram
DRvUzOzEaOS-2.mp4_podcast,thebackroadman,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\alexjones.tv\DRvUzOzEaOS-2.mp4,"When @alexjones.tv connected the dots between Venezuela, the Deep State, and China in this bombshell segment, he laid out exactly how foreign powers are allegedly interfering in American democracy. He breaks down the coordination happening behind the scenes and what it means for election integrity moving forward.

#infowars #trumpwon #maganews",success,4,2025-12-15T19:06:54.694890,2025-12-15T19:17:06.309252,,0,3,,,,,instagram
DPWfFTXjrb4-2.mp4_podcast,stone_mason_live,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\chriswillx\DPWfFTXjrb4-2.mp4,"Every relationship decision reveals who you truly are. Dr. John Delony breaks down why being all-in isn't just about commitment—it's about choosing yourself too. @chriswillx explores what it really means to show up fully without losing yourself in the process.

#relationship #relationshipadvice #dating #datingadvice #love #marriage #chriswilliamson #modernwisdom #podcast #clips",success,1,2025-12-15T15:18:11.433352,2025-12-15T15:22:49.256243,,0,3,,,,,instagram
DKzhNdauP75-2.mp4_podcast,sovereignclaw,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\jockowillink\DKzhNdauP75-2.mp4,"When fear tries to hold you back, @jockowillink explains exactly what you need to do. His approach to building unshakeable confidence isn't what most people expect—it's about facing what scares you head-on. This is the mindset that separates those who talk from those who take action.

#jockowillink #confidence #motivation #fearless #mindset #disciplineequalsfreedom #leadership #selfimprovement #motivational #success #growthmindset #mentalstrength #personaldevelopment #inspiration",success,0,2025-12-15T15:18:57.592784,2025-12-15T15:22:55.549517,,0,3,,,,,instagram
DPrISGCkUT--2.mp4_podcast,silverscribewindow,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\theovon\DPrISGCkUT--2.mp4,"---

The age-old question that keeps you up at night 🤔 @theovon and @forrest.galante dive deep into humanity's place on this planet

w/ @celsiusofficial #celsiusbrandpartner #celsiuslivefit

---",success,3,2025-12-15T15:21:13.966813,2025-12-15T15:25:51.032781,,0,3,,,,,instagram
DQTiFv9DN-Z-1.mp4_podcast,seegloryvault,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\thediaryofaceopodcast\DQTiFv9DN-Z-1.mp4,"After the overwhelming response to part 1, @thediaryofaceopodcast brought back four world-class experts to continue the conversation on women's health—and this time, they're diving into training, nutrition, and recovery.

The lineup: @drstacysims (exercise physiologist and nutrition scientist), @nataliecrawfordmd (fertility doctor), @drmaryclaire (menopause expert), and @drvondawright (orthopaedic surgeon and longevity researcher).

For too long, women's health research has taken a backseat to male-centered data, leaving women without clear answers about their own bodies.

This episode tackles the questions that matter: whether women should adjust training based on their cycle, what's really happening during perimenopause and menopause, how heavy lifting protects both brain and bones, which exercises support female longevity, and how to safeguard hormones and energy through aging.

The host reflects on how much he—and most men—didn't understand about the complexity and resilience of women's bodies until these conversations took place.

It's a perspective shift for anyone who wants to better support the women around them or simply learn what's been overlooked for decades.

Comment 'Watch' and he'll personally DM you the full conversation.

#WomensHealth #Longevity #HormoneHealth #FitnessForWomen #Menopause #Perimenopause #HealthPodcast #WellnessJourney #FertilityAwareness #StrengthTraining #NutritionScience",success,4,2025-12-15T15:21:25.712295,2025-12-15T15:25:29.389161,,0,3,,,,,instagram
DOQv7APjewS-2.mp4_podcast,primejuggernaut,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\ryanholiday\DOQv7APjewS-2.mp4,"When Epicurus spoke about pain, he knew something most people miss—it only becomes unbearable when we let our minds blow it out of proportion. Marcus Aurelius carried this wisdom forward: remember the limits, don't let imagination make it worse. @ryanholiday breaks down this ancient insight that still hits different today.

""Wisdom Takes Work"" drops in under 50 days—preorder at dailystoic.com/wisdom for signed first editions, bonus chapters, and a chance at dinner with Ryan.

#stoicism #marcusaurelius #stoicphilophy #epicurus #ancientwisdom #philosophy #mindset #wisdom #dailystoic",failed,1,2025-12-17T07:40:29.698978,2025-12-17T07:40:32.743785,Connection failed,3,3,2025-12-17T07:45:19.641463,connection_failed,infrastructure,,instagram
DQKF2u6ElTC-1.mp4_podcast,orbmasterstrike,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\greatness\DQKF2u6ElTC-1.mp4,"The history books weren't written by people who stayed comfortable. 💯

@tonyrobbins breaks down why your current struggles are literally building the person you're meant to become. Real talk: comfort zones don't create legends. 🔥

Drop a ""YES"" below for the complete episode 🎧

Credit: @greatness

#TonyRobbins #Motivation #Mindset #PersonalGrowth #SelfDevelopment #Success #Inspiration #MotivationalQuotes #Greatness",success,0,2025-12-15T15:23:05.583879,2025-12-15T15:27:45.818436,,0,3,,,,,instagram
DMaXtbKPfLi-1.mp4_podcast,kingmakerpulse,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\themelrobbinspodcast\DMaXtbKPfLi-1.mp4,"Social media didn't ask to become the third parent in our homes—but here we are. Dr. Shefali opens up about what kids are actually searching for when they scroll endlessly, and it's not another viral trend. Her raw conversation with @themelrobbinspodcast cuts through the noise: children aren't looking for perfect parents who have all the answers. They're aching for someone who will simply be there—fully present, genuinely curious, and willing to witness them without judgment. This episode reminds us that healing doesn't come from another parenting strategy; it comes from showing up exactly as you are.

#consciousparenting #drshefali #parentinginthedigitalage #melrobbinspodcast #presenceoverperfection",success,4,2025-12-15T15:25:39.458320,2025-12-15T15:31:44.941424,,0,3,,,,,instagram
DRNaRLzDoCG-1.mp4_podcast,itsunpluggedlife,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\garyvee\DRNaRLzDoCG-1.mp4,"Gary Vee reminds us that fear is just noise trying to drown out our true potential. @garyvee breaks down why self-accountability is the real game-changer – you've already got everything you need inside you to make it happen. Time to own your adaptability and stop letting doubt write your story.

#motivation #inspiration #garyvee",success,3,2025-12-15T15:26:01.085365,2025-12-15T15:32:10.065908,,0,3,,,,,instagram
DIRnQ4dv8yZ-2.mp4_podcast,ironwillascendant,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01c\michaeljknowles\DIRnQ4dv8yZ-2.mp4,"Disney's getting called out and the question is simple: where's the lie? 🎯

@michaeljknowles breaks down why their latest move has people questioning everything. Sometimes the most straightforward question hits the hardest.

#Disney #MediaCriticism #Conservative #PoliticalCommentary #Culture #Entertainment #Hollywood #WokeDisney #DisneyControversy #MichaelKnowles #Commentary",success,0,2025-12-15T15:27:55.887713,2025-12-15T15:31:18.017552,,0,3,,,,,instagram
DMjPPelsuUx-1.mp4_podcast,inreallifemaxx,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\timferriss\DMjPPelsuUx-1.mp4,"@timferriss sits down with @foundmyfitness to unpack a fascinating phenomenon: the sick-quitter effect and what it reveals about alcohol research. Rhonda Patrick breaks down why some studies on moderate drinking might be missing a crucial variable.

#alcohol #health #science #podcast #research #wellness #biohacking #longevity #nutrition #healthpodcast",success,2,2025-12-15T15:35:15.193161,2025-12-15T15:38:14.101690,,2,3,2025-12-15T15:40:05.146318,,,,instagram
DQc1LGwk9Qc-2.mp4_podcast,empirestrongofmind,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\pbd.podcast\DQc1LGwk9Qc-2.mp4,"The optimism is contagious when you see what's ahead 🌟

via @pbd.podcast

#future #optimism #bright #leadership #success #motivation #business #entrepreneur #inspiration #growth #mindset #positivevibes #vision #goals #hustle",success,1,2025-12-15T15:30:31.165514,2025-12-15T15:34:33.988866,,0,3,,,,,instagram
DPOzy3lkYVO-1.mp4_podcast,crimsonlegionshort,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\dave.asprey\DPOzy3lkYVO-1.mp4,"A master class in parenting wisdom from @dave.asprey—this is the foundation every child deserves. The impact? Generational.

#parenting #parentingtips #parenthood #biohacking #biohacker #parents #parentlife #kids #children #family #familytime #love #mindset #motivation #inspiration #health #wellness #selfimprovement #personaldevelopment #growth",success,0,2025-12-15T15:31:28.067460,2025-12-15T15:36:31.342934,,0,3,,,,,instagram
DLxM_e0iyRh-1.mp4_podcast,bentzenithruler,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\askvinh\DLxM_e0iyRh-1.mp4,"The secret? Don't just lead with your energy—match theirs first. @askvinh breaks down why emotional mirroring is the gateway to real influence: you meet people in their world, then guide them to yours. It's not manipulation, it's connection done right.

Want the full conversation? Drop ""SHETTY"" in the comments or DMs for the complete podcast link. Shoutout to @jayshetty for the platform!

#CommunicationSkills #EmotionalIntelligence #BuildingRapport #PodcastClips #JayShetty #SocialSkills #InfluenceTips #ConnectionMatters #PeopleSkills #ConversationHacks",success,0,2025-12-16T10:33:45.517881,2025-12-16T10:43:21.493554,,1,3,,,,,instagram
DMnocNIREkD-2.mp4_podcast,tjmexicosfinest,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\shawnryanclipped\DMnocNIREkD-2.mp4,"Jay Cal opens up about what it really takes to reach the pinnacle of success and the reality of staying there. The mental game, the sacrifices, and the perspective that comes with achievement – all unpacked in this powerful conversation.

via @shawnryanclipped

#ShawnRyanShow #JayCal #SRS #SuccessMindset #PeakPerformance #Leadership #Motivation #EntrepreneurLife #TopPerformer #MentalToughness #PodcastClips #Sacrifice #Achievement",success,2,2025-12-15T19:11:56.585605,2025-12-15T19:21:04.013152,,0,3,,,,,instagram
DG6zHkwSQeu-2.mp4_podcast,sammycakes4me,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\tigerbelly\DG6zHkwSQeu-2.mp4,".@bigjayoakerson's take on Uncle Ben has the whole room dying 💀

Credit: @tigerbelly

#tigerbelly ep. 492 #unclebens #standupcomedian #comedypodcasts",failed,2,2025-12-17T07:40:59.555153,2025-12-17T07:41:03.597249,Connection failed,3,3,2025-12-17T07:45:56.326786,connection_failed,infrastructure,,instagram
DRBVuZSkY6m-1.mp4_podcast,rustywatermeal,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01a\therealbradlea\DRBVuZSkY6m-1.mp4,"A question that hits different the older you get 💭

@therealbradlea asked people to share what they learned later in life that they wish they knew sooner, and the answers are packed with real wisdom. Sometimes the best lessons come from looking back.

What's yours? 👇

#lifelessons #wisdom #streetinterviews #realtalks #lifeadvice #personalgrowth #lessonslearned #wisdomwednesday #deepthoughts #lifequotes #mindset #growth #realtalk",success,3,2025-12-15T15:36:28.833339,2025-12-15T15:40:25.707967,,0,3,,,,,instagram
DM8Va7zyvXi-2.mp4_podcast,RoughConcreteShifter,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\realalexclark\DM8Va7zyvXi-2.mp4,"The grocery store confusion is real, and @realalexclark just cut through all the noise with this one. While most food apps only track calories and macros, he breaks down why that's completely missing the point — it's the hidden ingredients destroying your health that nobody's paying attention to. He goes straight to Seed Oil Scout because it actually calls out seed oils, pesticide residue, hormone disruptors, and omega-6 bombs that other apps ignore. This is the reality check everyone needs before their next shopping trip.

Drop your go-to grocery store below! 🛒

#seedoilfree #healthylifestyle #wellness #partner #grocery #health #wholefood",success,0,2025-12-15T15:39:44.917278,2025-12-15T15:42:13.951484,,1,3,2025-12-15T15:44:34.876095,,,,instagram
DRdO39kkpxr-2.mp4_podcast,reddyplayerwonton,C:\Users\asus\Desktop\projects\geelark-automation\campaigns\podcast\videos\chunk_01b\megynkellyshow\DRdO39kkpxr-2.mp4,"The truth might be closer than we think 👁️ @walterkirn joins @megynkellyshow to discuss UFOs, non-human intelligence, and the revelations that could be coming our way. Full conversation available now on YouTube.com/MegynKelly

#megynkellyshow #ufo #aliens #nonhumanintelligence #disclosure #ufonews #interview #podcast",success,0,2025-12-15T19:14:56.445678,2025-12-15T19:21:41.751251,,0,3,,,,,instagram
